36.3484563465084, 32.5587725610072
36.3569324990474, 32.5499537770689
36.4559969356337, 32.4788469892405
36.3410396153071, 32.5521721905468
36.4732212533852, 32.4722342781535
36.4257382373263, 32.4885038496482
36.5114998816042, 32.5430096225632
36.5327614185322, 32.542661858276
36.4033315146921, 32.5519721639129
35.9690448960673, 32.6888355137968
35.9896500342482, 32.8698254798815
36.0148312621753, 32.8035796714766
35.9850489600693, 32.8736005311244
35.9678198513314, 32.8840039375167
36.064563025617, 32.9204395784479
36.0555229228607, 32.934577944504
35.9939067914177, 33.0006369452472
36.0963101915692, 33.0120317138013
36.0723949986534, 32.9773645268709
36.0412240027749, 32.9857829946386
36.0354080952534, 32.985908972244
36.2855330205216, 32.5781721131319
36.4114835601086, 32.5511437413833
36.4210128886793, 32.552220710977
36.4853300430522, 32.5245096201068
36.4474420842729, 32.5504783659095
36.3097797872165, 32.6746116436038
36.3830947059249, 32.664541071525
36.3951184571686, 32.6662234466285
36.4047367677157, 32.672178384835
36.4510627003254, 32.6532438650742
36.2773540282069, 32.666374263157
36.2756825935119, 32.6652315173316
36.286286343429, 32.6675804593703
36.2552845112286, 32.6733122311355
36.1540753234766, 33.1462928247044
36.1615980022523, 33.1411455687357
36.1303244003773, 33.1688082203191
36.0820481911883, 33.1445233132624
36.0442263950761, 33.1406770914479
36.0244329201482, 33.0870860104336
36.0104802868673, 32.9754433136854
36.0089030723121, 32.9411970748779
35.8640181016246, 32.7807292271755
35.973552613191, 32.678141803214
36.0231523565564, 32.7067026343434
35.9759072194389, 32.7700161833638
35.9934302884462, 32.7774263721469
36.014436228253, 32.7431355876441
36.0681955760147, 32.789505346778
36.0664874656926, 32.7835686329895
36.0847332353841, 32.8059145432486
36.1113811095443, 32.8129842760226
36.1206441251386, 32.8250416439019
35.9512856711972, 32.8080006104522
35.9746739924188, 32.8043580028423
36.0316272193311, 32.8279863913866
36.043325195775, 32.8104254175587
35.9129624729678, 32.7931636755138
35.9171811671747, 32.7815490598575
36.0494922326352, 32.7647436233387
36.1666397942044, 32.5958830656443
36.2313614331667, 32.5562606247024
36.2203168747745, 32.5533623374318
36.2133356006462, 32.5540874819299
36.4328876735592, 32.4129746444689
36.4339969172517, 32.4009617625195
36.5219270489609, 32.4426751224579
36.4027178926749, 32.4555891236457
